43	2.12	-74
60	1.58	-79
83	1.191919192	-84
115	0.88	-85
160	0.64	-80
223	0.469387755	-81
310	0.3325	-72
430	0.252525253	-62
598	0.194444444	-51
831	0.151515152	-48
1154	0.134	-33
1604	0.116	-23
2228	0.106	-16
3096	0.104	-9
4302	0.102	-6
