11.7	2.24	-6
16.3	2.26	-9
22.7	2.306122449	-13
31.5	2.306122449	-13
43.8	2.24	-15
60.8	2.387755102	-26
84.5	2.653061224	-33
117	2.87244898	-42
163	3.428571429	-52
227	4.2	-63
315	5.510204082	-72
438	7.959183673	-68
