5	3.191919192	-9
8	3.111111111	-11
14	2.93877551	-20
23	2.639175258	-32
39	2.12244898	-39
65	1.510204082	-51
108	1.040816327	-50
180	0.717171717	-51
300	0.545454545	-39
500	0.459183673	-25
800	0.424242424	-23
1000	0.414141414	-14
1200	0.414141414	-10
