1000	0.11	86
806	0.134	81
694	0.148	81
600	0.17	68
500	0.2	79
301	0.32	69
200	0.448	57
180	0.472	64
160	0.512	58
140	0.56	50
120	0.616	52
100	0.688	43
80.6	0.752	40
60.2	0.832	34
40.3	0.896	23
19.8	0.96	11
10	0.99	5
8.6	0.992	5
6	0.992	4
4	0.992	4
2	0.992	2
1	0.992	0
