0.5	0.845528455	-28.8
1	0.838709677	-28.8
1.5	0.87804878	-34.56
2	0.943089431	-40.32
3	1.073170732	-43.2
3.5	1.094736842	-60.48
3.8	1.157894737	-65.664
4	1.219512195	-69.12
4.2	1.178947368	-66.528
4.5	1.157894737	-71.28
5	1.052631579	-86.4
6	0.968421053	-112.32
8	0.526315789	-149.76
10	0.286315789	-165.6
12	0.164210526	-181.44
13	0.126315789	-187.2
15	0.083157895	-205.2
18	0.049473684	-207.36
